date	screen_name	text	fav	retweet	url
Thu Oct 14 14:59:22 +0000 2021	N_Sebastian_84	"RT @SergioChouza: ¡Vamos @SantoroLeandro! ¡Te banca el pueblo! 👏

Vas a ser un gran representante de CABA en el Congreso.

#DebateCapital h…"	0	45	https://twitter.com/N_Sebastian_84/status/1448664734497050646
Thu Oct 14 14:59:20 +0000 2021	gelofarias	RT @SantoroLeandro: En los últimos 10 años, recortaron el presupuesto educativo sistemáticamente. #DebateCapital https://t.co/uEGGD0sPce	0	313	https://twitter.com/gelofarias/status/1448664728125927435
Thu Oct 14 14:59:18 +0000 2021	corinaMwilliams	"RT @WalhallaMann: Totalmente superior Vidal, 10 escalones arriba. La sorpresa, el papelón de Milei. Esperaba otra cosa.

#DebateCapital"	0	303	https://twitter.com/corinaMwilliams/status/1448664720114814981
Thu Oct 14 14:59:17 +0000 2021	Darius73550046	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1506	https://twitter.com/Darius73550046/status/1448664715643666442
Thu Oct 14 14:59:13 +0000 2021	ManuelN68582395	RT @soyingridbeck: Bregman es la única que mencionó la situación de las mujeres. #DebateCapital	0	151	https://twitter.com/ManuelN68582395/status/1448664698631589893
Thu Oct 14 14:59:11 +0000 2021	LuisCaceres70	RT @vtolosapaz: Felicitaciones @SantoroLeandro por tu coherencia, honestidad y pasión al exponer las ideas y proyectos del @FrenteDeTodos.…	0	499	https://twitter.com/LuisCaceres70/status/1448664689664135171
Thu Oct 14 14:59:11 +0000 2021	Mksv33	"RT @todos_9: #GanóSantoro en el #DebateCapital
Pudimos encontrarnos, debatir y demostrar por qué es tan importante que el Congreso se llene…"	0	18	https://twitter.com/Mksv33/status/1448664689576005632
Thu Oct 14 14:59:06 +0000 2021	zukyswimwear	RT @babyaetchecopar: El peor gobierno de la historia. Levanta la mano si coincidís 🙋‍♂️ #DebateCapital	0	262	https://twitter.com/zukyswimwear/status/1448664667841200135
Thu Oct 14 14:59:05 +0000 2021	laspastillasj	RT @SantoroLeandro: Quiero que sepan que cuando llegue al Congreso nunca, bajo ningún concepto, voy a traicionar los principios por los que…	0	237	https://twitter.com/laspastillasj/status/1448664664275968000
Thu Oct 14 14:59:05 +0000 2021	UnaneuronaK	RT @SantoroLeandro: Administran mal los recursos materiales. Tanto que le regalaron patrulleros de la Ciudad a los municipios del PRO para…	0	172	https://twitter.com/UnaneuronaK/status/1448664664062136323
Thu Oct 14 14:59:04 +0000 2021	Sus90496315	"RT @Sevig14: ""Se fugaron un FMI"": la frase del #DebateCapital  que resumió a Juntos por el Cambio https://t.co/GpXTiAb0nN"	0	1	https://twitter.com/Sus90496315/status/1448664661562302473
Thu Oct 14 14:59:02 +0000 2021	michma82	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	986	https://twitter.com/michma82/status/1448664649721913344
Thu Oct 14 14:59:01 +0000 2021	julianllun	RT @SantoroLeandro: ¿Alguno recuerda alguna política pública durante la pandemia del jefe de gobierno? La respuesta es no. Mientras el gobi…	0	669	https://twitter.com/julianllun/status/1448664647217778690
Thu Oct 14 14:58:59 +0000 2021	laura42131431	"RT @PaKCar1975: #Bregman dice que no se tienen que usar las TASER. Le habrán matado a un hijo como hoy a los papás de #Lucas? 
#DebateCapit…"	0	30	https://twitter.com/laura42131431/status/1448664639223463947
Thu Oct 14 14:58:54 +0000 2021	Rene_Arg	RT @SantoroLeandro: Arshak es un agente de la Policía de la Ciudad que está desaparecido hace 30 meses. ¿Les parece algo normal? ¿Alguna ve…	0	1586	https://twitter.com/Rene_Arg/status/1448664617782108165
Thu Oct 14 14:58:50 +0000 2021	Charly200672	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1506	https://twitter.com/Charly200672/status/1448664600812011540
Thu Oct 14 14:58:49 +0000 2021	KrlosFacciutoOK	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	986	https://twitter.com/KrlosFacciutoOK/status/1448664596693204999
Thu Oct 14 14:58:49 +0000 2021	UTOPIA_ARG	"RT @todos_9: #GanóSantoro en el #DebateCapital
Pudimos encontrarnos, debatir y demostrar por qué es tan importante que el Congreso se llene…"	0	18	https://twitter.com/UTOPIA_ARG/status/1448664596626112526
Thu Oct 14 14:58:49 +0000 2021	prebollini	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1922	https://twitter.com/prebollini/status/1448664596370231297
Thu Oct 14 14:58:48 +0000 2021	hombrelibre24	"RT @Farodelibertad_: Este minuto es extraordinario.
#MileiContraTodos
#DebateCapital https://t.co/S4z3brl3Pf"	0	623	https://twitter.com/hombrelibre24/status/1448664593316794373
Thu Oct 14 14:58:46 +0000 2021	julianllun	RT @SantoroLeandro: No se construyó una escuela, no se amplió una fábrica, no se hizo un kilómetro de subte. Nadie sabe donde están los dol…	0	707	https://twitter.com/julianllun/status/1448664584533917709
Thu Oct 14 14:58:44 +0000 2021	Charly200672	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	815	https://twitter.com/Charly200672/status/1448664577403617286
Thu Oct 14 14:58:43 +0000 2021	zanoni31	RT @SantoroLeandro: Arshak es un agente de la Policía de la Ciudad que está desaparecido hace 30 meses. ¿Les parece algo normal? ¿Alguna ve…	0	1586	https://twitter.com/zanoni31/status/1448664571934240777
Thu Oct 14 14:58:43 +0000 2021	mavperot	RT @AgenciaElVigia: Quique Sacco destacó el papel de su pareja María Eugenia Vidal en el #DebateCapital: “La vi mejor que a todos” https://…	0	9	https://twitter.com/mavperot/status/1448664570373935115
Thu Oct 14 14:58:42 +0000 2021	LmcousoCouso	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1922	https://twitter.com/LmcousoCouso/status/1448664568385851401
Thu Oct 14 14:58:42 +0000 2021	MoixRuben	RT @SantoroLeandro: Arshak es un agente de la Policía de la Ciudad que está desaparecido hace 30 meses. ¿Les parece algo normal? ¿Alguna ve…	0	1586	https://twitter.com/MoixRuben/status/1448664567429484562
Thu Oct 14 14:58:40 +0000 2021	julianllun	"RT @C5N: Caliente cruce de Santoro a Vidal en el #DebateCapital

🗣 @SantoroLeandro: ""En 2018 quisieron cerrar 14 escuelas nocturnas. Me est…"	0	352	https://twitter.com/julianllun/status/1448664558457946132
Thu Oct 14 14:58:39 +0000 2021	ramonmtuc	RT @atlanticsurff: Mi ciela Myriam Bregman dice en el #DebateCapital que siempre está al lado de la víctimas, la misma Myriam Bregman que v…	0	2640	https://twitter.com/ramonmtuc/status/1448664555702259715
Thu Oct 14 14:58:39 +0000 2021	ramirez1876	"RT @laderechadiario: 🇦🇷 | Milei cita al prócer San Martín: ""Hace más ruido un solo hombre gritando que cien mil callando"".

#DebateCapital…"	0	448	https://twitter.com/ramirez1876/status/1448664553655468034
Thu Oct 14 14:58:39 +0000 2021	pagabyt	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	986	https://twitter.com/pagabyt/status/1448664553517031428
Thu Oct 14 14:58:37 +0000 2021	SoyLaGillotina	"RT @marioraulnegri: Blanco sobre negro para los que todavía se hacen los distraídos:

Quirós o Ginés. Escuelas abiertas o cerradas. Turnos…"	0	721	https://twitter.com/SoyLaGillotina/status/1448664545992400911
Thu Oct 14 14:58:37 +0000 2021	facudiezojeda	"RT @Farodelibertad_: Este minuto es extraordinario.
#MileiContraTodos
#DebateCapital https://t.co/S4z3brl3Pf"	0	623	https://twitter.com/facudiezojeda/status/1448664545896009734
Thu Oct 14 14:58:34 +0000 2021	AdrianLodos	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	986	https://twitter.com/AdrianLodos/status/1448664536123420673
Thu Oct 14 14:58:33 +0000 2021	Larazgoris	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	815	https://twitter.com/Larazgoris/status/1448664530284802054
Thu Oct 14 14:58:32 +0000 2021	sagula_gilda	RT @MontenegroViki: En un rato nada más, nuestro candidato @SantoroLeandro va a dejar bien claro los dos modelos de Ciudad que se definen e…	0	93	https://twitter.com/sagula_gilda/status/1448664526769950724
Thu Oct 14 14:58:29 +0000 2021	carmenalltag	"RT @TobiasMClovin: Myriam: Javier nos dice ""Zurdos de mierda.
Javir: Es lo que son.
#DebateCapital https://t.co/OYnkOX4hJ5"	0	478	https://twitter.com/carmenalltag/status/1448664514606473221
Thu Oct 14 14:58:28 +0000 2021	ClaudiaCCC5	"RT @Kouk1424: #DebateCapital 
Dice Myriam Bregman que la pandemia se la debemos al capitalismo.
Avísenle que salió de China ... dónde reina…"	0	518	https://twitter.com/ClaudiaCCC5/status/1448664507312586761
Thu Oct 14 14:58:26 +0000 2021	traderv32	"RT @laderechadiario: 🇦🇷 | Milei cita al prócer San Martín: ""Hace más ruido un solo hombre gritando que cien mil callando"".

#DebateCapital…"	0	448	https://twitter.com/traderv32/status/1448664502090690565
Thu Oct 14 14:58:24 +0000 2021	raulnegroperez	"NO SE PUEDE DAR SUBSIDIOS PORQ SE ACABO LA GUITA PANCHITO POR LO TANTO SE ACABO EL RELATO DE LOS Q DEFENDES
#JusticiaPorLucas #DebateCapital #BuenJueves CABA Pergolini ADIDAS PUMA Mayra Mendoza Papa Francisco Bergman Vidal Milei Santoro https://t.co/zDM409htGG"	0	0	https://twitter.com/raulnegroperez/status/1448664493228052480
Thu Oct 14 14:58:24 +0000 2021	luciomorado	"RT @SergioChouza: jajajaja pero si Larreta acaba de poner DOS impuestos nuevos hace literalmente DIEZ meses, qué decís 🤌

#DebateCapital ht…"	0	560	https://twitter.com/luciomorado/status/1448664491340619789
Thu Oct 14 14:58:23 +0000 2021	barci_2010	"RT @todos_9: #GanóSantoro en el #DebateCapital
Pudimos encontrarnos, debatir y demostrar por qué es tan importante que el Congreso se llene…"	0	18	https://twitter.com/barci_2010/status/1448664486399803404
Thu Oct 14 14:58:21 +0000 2021	M07art	"RT @babyaetchecopar: Santoro dijo que a nadie le falto una cama o un respirador. #DebateCapital 

Lara Arreguiz 👇 https://t.co/CcMhns46IE"	0	940	https://twitter.com/M07art/status/1448664480636813328
Thu Oct 14 14:58:21 +0000 2021	julianllun	RT @SantoroLeandro: Desde que el macrismo gobierna la Ciudad, todos los años faltan 20 mil vacantes. Y aunque parezca increíble, su insensi…	0	981	https://twitter.com/julianllun/status/1448664479936380929
Thu Oct 14 14:58:14 +0000 2021	ValentinTubaro	"RT @laderechadiario: 🇦🇷 | Milei en #DebateCapital: ""Si tengo cosas en común con Trump y con Bolsonaro, ¿Qué problema hay?"" https://t.co/HnX…"	0	855	https://twitter.com/ValentinTubaro/status/1448664451645771798
Thu Oct 14 14:58:14 +0000 2021	ElQuemeroDeOnce	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1922	https://twitter.com/ElQuemeroDeOnce/status/1448664451637387275
Thu Oct 14 14:58:14 +0000 2021	antoniogiangro5	RT @SantoroLeandro: La seguridad es la mayor preocupación de todos y en la Ciudad es responsabilidad del jefe de Gobierno. Partamos de una…	0	278	https://twitter.com/antoniogiangro5/status/1448664450513260565
Thu Oct 14 14:58:14 +0000 2021	zukyswimwear	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	707	https://twitter.com/zukyswimwear/status/1448664449913475081
Thu Oct 14 14:58:13 +0000 2021	nicande	RT @SantoroLeandro: Si todos sabemos dónde se venden las cosas robadas, es porque estamos perdiendo la lucha contra la inseguridad. Esto es…	0	380	https://twitter.com/nicande/status/1448664447262756865
Thu Oct 14 14:58:13 +0000 2021	JuanRonin	RT @duroms: Esta casta es una falacia; todo es falacia, he visto muchas falacias, pero esto ha sido la mayor falacias dentro de las falacia…	0	362	https://twitter.com/JuanRonin/status/1448664445220102154
Thu Oct 14 14:58:11 +0000 2021	mitreros2019	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	986	https://twitter.com/mitreros2019/status/1448664437628411920
Thu Oct 14 14:58:05 +0000 2021	silvia_boccardo	RT @atlanticsurff: Mi ciela Myriam Bregman dice en el #DebateCapital que siempre está al lado de la víctimas, la misma Myriam Bregman que v…	0	2640	https://twitter.com/silvia_boccardo/status/1448664411690848265
Thu Oct 14 14:58:05 +0000 2021	guilledigi1	"RT @DanteForesi: Vidal le pide a @alferdez ""no endeudarnos más"" ¡Vidal pide no endeudarnos! Cara de mármol. #DebateCapital"	0	236	https://twitter.com/guilledigi1/status/1448664410545737739
Thu Oct 14 14:58:04 +0000 2021	karimnazar1	RT @FacuBelloGuti: Hablan mucho de modales y respeto pero Bregman le rechazó el saludo a Milei, el saludo no se le niega a nadie. #DebateCa…	0	13	https://twitter.com/karimnazar1/status/1448664409698496514
Thu Oct 14 14:58:03 +0000 2021	julianllun	RT @SantoroLeandro: No consiguieron vacunas, pero compraron barbijos a $3.000. No trajeron respiradores, pero alquilaron los hoteles de la…	0	684	https://twitter.com/julianllun/status/1448664404283695112
Thu Oct 14 14:58:03 +0000 2021	Toro89229011	RT @AgenciaElVigia: #DebateCapital: @myriambregman se negó a darle la mano a @JMilei https://t.co/OJELODrJQl	0	17	https://twitter.com/Toro89229011/status/1448664402278768650
Thu Oct 14 14:57:56 +0000 2021	Darius73550046	RT @vtolosapaz: Felicitaciones @SantoroLeandro por tu coherencia, honestidad y pasión al exponer las ideas y proyectos del @FrenteDeTodos.…	0	499	https://twitter.com/Darius73550046/status/1448664376924196864
Thu Oct 14 14:57:52 +0000 2021	roberto_eo	"RT @marioraulnegri: Blanco sobre negro para los que todavía se hacen los distraídos:

Quirós o Ginés. Escuelas abiertas o cerradas. Turnos…"	0	721	https://twitter.com/roberto_eo/status/1448664357747888129
Thu Oct 14 14:57:51 +0000 2021	HaryVeronica	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1922	https://twitter.com/HaryVeronica/status/1448664355944349708
Thu Oct 14 14:57:51 +0000 2021	Silvia47303792	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1922	https://twitter.com/Silvia47303792/status/1448664353511673857
Thu Oct 14 14:57:50 +0000 2021	ClaudiaCCC5	RT @felipelahiteau: Santoro se olvidó de mostrar esto #DebateCapital https://t.co/v7UZuOCunO	0	761	https://twitter.com/ClaudiaCCC5/status/1448664350181376016
Thu Oct 14 14:57:50 +0000 2021	aglunito	RT @atlanticsurff: Mi ciela Myriam Bregman dice en el #DebateCapital que siempre está al lado de la víctimas, la misma Myriam Bregman que v…	0	2640	https://twitter.com/aglunito/status/1448664348658864135
Thu Oct 14 14:57:50 +0000 2021	elgaucho12	RT @DaroNieto: El kirchnerismo piensa que el camino es regalar viajes de egresados  y adoctrinar a los pibes en las escuelas. Para nosotros…	0	17	https://twitter.com/elgaucho12/status/1448664347635437583
Thu Oct 14 14:57:48 +0000 2021	ricardoroseto_	"RT @todos_9: #GanóSantoro en el #DebateCapital
Pudimos encontrarnos, debatir y demostrar por qué es tan importante que el Congreso se llene…"	0	18	https://twitter.com/ricardoroseto_/status/1448664341960482824
Thu Oct 14 14:57:46 +0000 2021	chupe75	"RT @babyaetchecopar: Santoro dijo que a nadie le falto una cama o un respirador. #DebateCapital 

Lara Arreguiz 👇 https://t.co/CcMhns46IE"	0	940	https://twitter.com/chupe75/status/1448664334905659396
Thu Oct 14 14:57:46 +0000 2021	lauritarepetto	RT @SantoroLeandro: ¿Alguno recuerda alguna política pública durante la pandemia del jefe de gobierno? La respuesta es no. Mientras el gobi…	0	669	https://twitter.com/lauritarepetto/status/1448664334259785740
Thu Oct 14 14:57:45 +0000 2021	Toro89229011	RT @SantoroLeandro: Si todos sabemos dónde se venden las cosas robadas, es porque estamos perdiendo la lucha contra la inseguridad. Esto es…	0	380	https://twitter.com/Toro89229011/status/1448664326710063110
Thu Oct 14 14:57:44 +0000 2021	RealMoonChild_	El detrás de cámara #DebateCapital https://t.co/xFChN7Sx8a	0	0	https://twitter.com/RealMoonChild_/status/1448664325523001347
Thu Oct 14 14:57:44 +0000 2021	MartinLanus1	RT @babyaetchecopar: Dale Rt si queres que Anibal Fernández renuncie y nunca más ejerza un cargo público. #DebateCapital	0	799	https://twitter.com/MartinLanus1/status/1448664322582798336
Thu Oct 14 14:57:41 +0000 2021	JorgeFava	"RT @todos_9: #GanóSantoro en el #DebateCapital
Pudimos encontrarnos, debatir y demostrar por qué es tan importante que el Congreso se llene…"	0	18	https://twitter.com/JorgeFava/status/1448664313988714513
Thu Oct 14 14:57:39 +0000 2021	fumigamostodo	"RT @SergioChouza: jajajaja pero si Larreta acaba de poner DOS impuestos nuevos hace literalmente DIEZ meses, qué decís 🤌

#DebateCapital ht…"	0	560	https://twitter.com/fumigamostodo/status/1448664301804216323
Thu Oct 14 14:57:37 +0000 2021	PabloMo56993587	"RT @todos_9: #GanóSantoro en el #DebateCapital
Pudimos encontrarnos, debatir y demostrar por qué es tan importante que el Congreso se llene…"	0	18	https://twitter.com/PabloMo56993587/status/1448664296473329673
Thu Oct 14 14:57:37 +0000 2021	nicande	RT @SantoroLeandro: ¿Dónde está Arshak? #DebateCapital https://t.co/2u4mQ5SEqB	0	438	https://twitter.com/nicande/status/1448664295630249984
